"Census Profile, 2021 Census of Population"
,,,"Toronto, City (C) [Census subdivision], Ontario",,
"Language used most often at work","            Tigrigna",,    30,"",
"Language used most often at work","            Semitic languages, n.i.e.",,     0,"",
"Language used most often at work","        Austro-Asiatic languages",,  1305,"",
"Language used most often at work","          Khmer (Cambodian)",,    20,"",
"Language used most often at work","          Vietnamese",,  1285,"",
"Language used most often at work","          Austro-Asiatic languages, n.i.e.",,     0,"",
"Language used most often at work","        Austronesian languages",,   880,"",
"Language used most often at work","          Bikol",,     0,"",
"Language used most often at work","          Bisaya, n.o.s.",,     0,"",
"Language used most often at work","          Cebuano",,    20,"",
"Language used most often at work","          Hiligaynon",,     0,"",
"Language used most often at work","          Ilocano",,    35,"",
"Language used most often at work","          Indonesian",,    10,"",
"Language used most often at work","          Kankanaey",,     0,"",
"Language used most often at work","          Malagasy languages",,     0,"",
"Language used most often at work","          Malay",,     0,"",
"Language used most often at work","          Pampangan (Kapampangan, Pampango)",,     0,"",
"Language used most often at work","          Pangasinan",,     0,"",
"Language used most often at work","          Tagalog (Pilipino, Filipino)",,   790,"",
"Language used most often at work","          Austronesian languages, n.i.e.",,    10,"",
"Language used most often at work","        Creole languages",,    10,"",
"Language used most often at work","          Haitian Creole",,     0,"",
"Language used most often at work","          Jamaican English Creole",,     0,"",
"Language used most often at work","          Morisyen",,     0,"",
"Language used most often at work","          Creole, n.o.s.",,     0,"",
"Language used most often at work","          Creole languages, n.i.e.",,     0,"",
"Language used most often at work","        Dravidian languages",,  1310,"",
"Language used most often at work","          Kannada",,     0,"",
"Language used most often at work","          Malayalam",,    35,"",
"Language used most often at work","          Tamil",,  1260,"",
"Language used most often at work","          Telugu",,    15,"",
"Language used most often at work","          Dravidian languages, n.i.e.",,     0,"",
"Language used most often at work","        Georgian",,    35,"",
"Language used most often at work","        Indo-European languages",, 14165,"",
"Language used most often at work","          Albanian",,   105,"",
"Language used most often at work","          Armenian",,   145,"",
"Language used most often at work","          Balto-Slavic languages",,  2190,"",
"Language used most often at work","            Baltic languages",,    50,"",
"Language used most often at work","              Latvian",,    30,"",
"Language used most often at work","              Lithuanian",,    20,"",
"Language used most often at work","            Slavic languages",,  2145,"",
"Language used most often at work","              Bulgarian",,    30,"",
"Language used most often at work","              Czech",,    15,"",
"Language used most often at work","              Macedonian",,    35,"",
"Language used most often at work","              Polish",,   385,"",
"Language used most often at work","              Russian",,  1100,"",
"Language used most often at work","              Serbo-Croatian",,   120,"",
"Language used most often at work","                Bosnian",,     0,"",
"Language used most often at work","                Croatian",,     0,"",
"Language used most often at work","                Serbian",,   120,"",
"Language used most often at work","                Serbo-Croatian, n.i.e.",,     0,"",
"Language used most often at work","              Slovak",,     0,"",
"Language used most often at work","              Slovene (Slovenian)",,     0,"",
"Language used most often at work","              Ukrainian",,   440,"",
"Language used most often at work","              Slavic languages, n.i.e.",,     0,"",
"Language used most often at work","          Celtic languages",,     0,"",
"Language used most often at work","            Scottish Gaelic",,     0,"",
"Language used most often at work","            Celtic languages, n.i.e.",,     0,"",
"Language used most often at work","          Germanic languages",,   245,"",
"Language used most often at work","            Frisian",,     0,"",
"Language used most often at work","            High German languages",,   195,"",
"Language used most often at work","              German",,   150,"",
"Language used most often at work","              Pennsylvania German",,     0,"",
"Language used most often at work","              Swiss German",,     0,"",
"Language used most often at work","              Yiddish",,    50,"",
"Language used most often at work","            Low Saxon-Low Franconian languages",,    35,"",
"Language used most often at work","              Afrikaans",,     0,"",
"Language used most often at work","              Dutch",,    35,"",
"Language used most often at work","              Low German, n.o.s.",,     0,"",
"Language used most often at work","              Low Saxon",,     0,"",
"Language used most often at work","              Plautdietsch",,     0,"",
"Language used most often at work","              Vlaams (Flemish)",,     0,"",
"Language used most often at work","            Scandinavian languages",,    15,"",
"Language used most often at work","              Danish",,     0,"",
"Language used most often at work","              Icelandic",,     0,"",
"Language used most often at work","              Norwegian",,     0,"",
"Language used most often at work","              Swedish",,    10,"",
"Language used most often at work","            Germanic languages, n.i.e.",,     0,"",
"Language used most often at work","          Greek",,   230,"",
"Language used most often at work","          Indo-Iranian languages",,  3580,"",
"Language used most often at work","            Indo-Aryan languages",,  1935,"",
"Language used most often at work","              Bengali",,   325,"",
"Language used most often at work","              Gujarati",,   305,"",
"Language used most often at work","              Hindi",,   200,"",
"Language used most often at work","              Kacchi",,     0,"",
"Language used most often at work","              Marathi",,    15,"",
"Language used most often at work","              Nepali",,    40,"",
"Language used most often at work","              Punjabi (Panjabi)",,   585,"",
"Language used most often at work","              Sindhi",,     0,"",
"Language used most often at work","              Sinhala (Sinhalese)",,     0,"",
"Language used most often at work","              Urdu",,   455,"",
"Language used most often at work","              Indo-Aryan languages, n.i.e.",,     0,"",
"Language used most often at work","            Iranian languages",,  1640,"",
"Language used most often at work","              Kurdish",,    40,"",
"Language used most often at work","              Pashto",,    50,"",
"Language used most often at work","              Persian languages",,  1540,"",
"Language used most often at work","                Dari",,   115,"",
"Language used most often at work","                Iranian Persian",,  1305,"",
"Language used most often at work","                Persian (Farsi), n.o.s.",,   120,"",
"Language used most often at work","              Iranian languages, n.i.e.",,    10,"",
"Language used most often at work","            Indo-Iranian languages, n.i.e.",,     0,"",
"Language used most often at work","          Italic (Romance) languages",,  7675,"",
"Language used most often at work","            Catalan",,     0,"",
"Language used most often at work","            Italian",,   425,"",
"Language used most often at work","            Portuguese",,  3740,"",
"Language used most often at work","            Romanian",,    55,"",
"Language used most often at work","            Spanish",,  3460,"",
"Language used most often at work","            Italic (Romance) languages, n.i.e.",,     0,"",
"Language used most often at work","          Indo-European languages, n.i.e.",,     0,"",
"Language used most often at work","        Japanese",,   695,"",
"Language used most often at work","        Korean",,  2715,"",
"Language used most often at work","        Mongolian",,     0,"",
"Language used most often at work","        Niger-Congo languages",,    70,"",
"Language used most often at work","          Akan (Twi)",,    20,"",
"Language used most often at work","          Edo",,     0,"",
"Language used most often at work","          Fulah (Pular, Pulaar, Fulfulde)",,     0,"",
"Language used most often at work","          Ga",,     0,"",
"Language used most often at work","          Ganda",,     0,"",
"Language used most often at work","          Igbo",,     0,"",
"Language used most often at work","          Kinyarwanda (Rwanda)",,     0,"",
"Language used most often at work","          Lingala",,     0,"",
"Language used most often at work","          Rundi (Kirundi)",,     0,"",
"Language used most often at work","          Shona",,     0,"",
"Language used most often at work","          Swahili",,    30,"",
"Language used most often at work","          Wolof",,     0,"",
"Language used most often at work","          Yoruba",,    10,"",
"Language used most often at work","          Niger-Congo languages, n.i.e.",,     0,"",
"Language used most often at work","        Nilo-Saharan languages",,     0,"",
"Language used most often at work","          Dinka",,     0,"",
"Language used most often at work","          Nilo-Saharan languages, n.i.e.",,     0,"",
"Language used most often at work","        Sign languages",,   120,"",
"Language used most often at work","          American Sign Language",,   115,"",
"Language used most often at work","          Quebec Sign Language",,     0,"",
"Language used most often at work","          Sign languages, n.i.e.",,     0,"",
"Language used most often at work","        Sino-Tibetan languages",, 23815,"",
"Language used most often at work","          Chinese languages",, 23730,"",
"Language used most often at work","            Hakka",,    20,"",
"Language used most often at work","            Mandarin",, 14385,"",
"Language used most often at work","            Min Dong",,    20,"",
"Language used most often at work","            Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",,    60,"",
"Language used most often at work","            Wu (Shanghainese)",,     0,"",
"Language used most often at work","            Yue (Cantonese)",,  9100,"",
"Language used most often at work","            Chinese, n.o.s.",,   145,"",
"Language used most often at work","            Chinese languages, n.i.e.",,     0,"",
"Language used most often at work","          Tibeto-Burman languages",,    85,"",
"Language used most often at work","            Burmese",,     0,"",
"Language used most often at work","            Karenic languages",,     0,"",
"Language used most often at work","              S'gaw Karen",,     0,"",
"Language used most often at work","              Karenic languages, n.i.e.",,     0,"",
"Language used most often at work","            Tibetan",,    80,"",
"Language used most often at work","            Tibeto-Burman languages, n.i.e.",,     0,"",
"Language used most often at work","          Sino-Tibetan languages, n.i.e.",,     0,"",
"Language used most often at work","        Tai-Kadai languages",,   110,"",
"Language used most often at work","          Lao",,    15,"",
"Language used most often at work","          Thai",,    95,"",
"Language used most often at work","          Tai-Kadai languages, n.i.e.",,     0,"",
"Language used most often at work","        Turkic languages",,   460,"",
"Language used most often at work","          Azerbaijani",,    15,"",
"Language used most often at work","          Turkish",,   440,"",
"Language used most often at work","          Uyghur",,     0,"",
"Language used most often at work","          Uzbek",,     0,"",
"Language used most often at work","          Turkic languages, n.i.e.",,     0,"",
"Language used most often at work","        Uralic languages",,   165,"",
"Language used most often at work","          Estonian",,    40,"",
"Language used most often at work","          Finnish",,    20,"",
"Language used most often at work","          Hungarian",,   100,"",
"Language used most often at work","        Other languages, n.i.e.",,     0,"",
"Language used most often at work","  Multiple responses",, 22140,"",
"Language used most often at work","    English and French",,  4655,"",
"Language used most often at work","    English and non-official language(s)",, 16820,"",
"Language used most often at work","    French and non-official language(s)",,    15,"",
"Language used most often at work","    English, French and non-official language(s)",,   240,"",
"Language used most often at work","    Multiple non-official languages",,   420,"",
"Other language(s) used regularly at work","Total - Other language(s) used regularly at work for the population in private households aged 15 years and over who worked since January 1, 2020 - 25% sample data",197,1602165,"",
"Other language(s) used regularly at work","  None",,1498610,"",
"Other language(s) used regularly at work","  English",, 19980,"",
"Other language(s) used regularly at work","  French",, 22095,"",
"Other language(s) used regularly at work","  Non-official language",, 48965,"",
"Other language(s) used regularly at work","    Indigenous",39,    55,"",
"Other language(s) used regularly at work","    Non-Indigenous",, 48905,"",
"Other language(s) used regularly at work","  English and French",,    50,"",
"Other language(s) used regularly at work","  English and non-official language(s)",,  2320,"",
"Other language(s) used regularly at work","  French and non-official language(s)",,  2260,"",
"Other language(s) used regularly at work","  English, French and non-official language(s)",,    25,"",
"Other language(s) used regularly at work","  Multiple non-official languages",,  7875,"",
"Place of work status","Total - Place of work status for the employed labour force aged 15 years and over - 25% sample data",198,1308110,"",
"Place of work status","  Worked at home",,510240,"",
"Place of work status","  Worked outside Canada",,  6395,"",
"Place of work status","  No fixed workplace address",,142290,"",
"Place of work status","  Usual place of work",,649185,"",
"Commuting destination","Total - Commuting destination for the employed labour force aged 15 years and over with a usual place of work - 25% sample data",199,649185,"",
"Commuting destination","  Commute within census subdivision (CSD) of residence",,514695,"",
"Commuting destination","  Commute to a different census subdivision (CSD) within census division (CD) of residence",,     0,"",
"Commuting destination","  Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence",,132960,"",
"Commuting destination","  Commute to a different province or territory",,  1530,"",
"Main mode of commuting","Total - Main mode of commuting for the employed labour force aged 15 years and over with a usual place of work or no fixed workplace address - 25% sample data",200,791470,"",
"Main mode of commuting","  Car, truck or van",,482480,"",
"Main mode of commuting","    Car, truck or van - as a driver",,424985,"",
"Main mode of commuting","    Car, truck or van - as a passenger",, 57490,"",
"Main mode of commuting","  Public transit",,207680,"",
"Main mode of commuting","  Walked",, 60615,"",
"Main mode of commuting","  Bicycle",, 15750,"",
"Main mode of commuting","  Other method",, 24945,"",
"Commuting duration","Total - Commuting duration for the employed labour force aged 15 years and over with a usual place of work or no fixed workplace address - 25% sample data",201,791470,"",
"Commuting duration","  Less than 15 minutes",,130355,"",
"Commuting duration","  15 to 29 minutes",,251795,"",
"Commuting duration","  30 to 44 minutes",,222015,"",
"Commuting duration","  45 to 59 minutes",, 88655,"",
"Commuting duration","  60 minutes and over",, 98655,"",
"Time leaving for work","Total - Time leaving for work for the employed labour force aged 15 years and over with a usual place of work or no fixed workplace address - 25% sample data",202,791470,"",
"Time leaving for work","  Between 5 a.m. and 5:59 a.m.",, 43645,"",
"Time leaving for work","  Between 6 a.m. and 6:59 a.m.",,113320,"",
"Time leaving for work","  Between 7 a.m. and 7:59 a.m.",,167655,"",
"Time leaving for work","  Between 8 a.m. and 8:59 a.m.",,181860,"",
"Time leaving for work","  Between 9 a.m. and 11:59 a.m.",,148245,"",
"Time leaving for work","  Between 12 p.m. and 4:59 a.m.",,136755,"",
"Children eligible for instruction in the minority official language","Total - Eligibility for instruction in the minority official language for the population in private households born in 2003 or later - 100% data",203,471030,"",
"Children eligible for instruction in the minority official language","  Children eligible for instruction in the minority official language",, 45395,"",
"Children eligible for instruction in the minority official language","  Children not eligible for instruction in the minority official language",,425635,"",
"Eligibility and instruction in the minority official language for school-aged children","Total - Eligibility and instruction in the minority official language, for the population in private households born between 2003 and 2015 (inclusive) - 100% data",204,339085,"",
"Eligibility and instruction in the minority official language for school-aged children","  Children eligible for instruction in the minority official language",, 34720,"",
"Eligibility and instruction in the minority official language for school-aged children","    Eligible children who have been instructed in the minority official language at the primary or secondary level in Canada",, 22430,"",
"Eligibility and instruction in the minority official language for school-aged children","    Eligible children who have not been instructed in the minority official language at the primary or secondary level in Canada",, 12290,"",
"Eligibility and instruction in the minority official language for school-aged children","  Children not eligible for instruction in the minority official language",,304365,"",

Symbols:
...,"not applicable"


Notes:
1,2021 and 2016 population
,Statistics Canada is committed to protect the privacy of all Canadians and the confidentiality of the data they provide to us. As part of this commitment  some population counts of geographic areas are adjusted in order to ensure confidentiality.
,The adjustment to counts of the total population for any dissemination block is controlled to ensure that the population counts for dissemination areas will always be within 5 of the actual values. The adjustment has no impact on the population counts of census divisions and large census subdivisions.

2,Total private dwellings
,Private dwelling refers to a separate set of living quarters with a private entrance either from outside the building or from a common hall  lobby  vestibule or stairway inside the building. The entrance to the dwelling must be one that can be used without passing through the living quarters of some other person or group of persons.

3,Private dwellings occupied by usual residents
,A private dwelling occupied by usual residents refers to a private dwelling in which a person or a group of persons is permanently residing. Also included are private dwellings whose usual residents are temporarily absent on May 11  2021.

4,The category 'Movable dwelling' includes mobile homes and other movable dwellings such as houseboats  recreational vehicles and railroad cars.

5,A census family is defined as a married couple (with or without children)  a common-law couple (with or without children) or a one-parent family. For more information  refer to the Census Dictionary: Census family structure.

6,There is no age restriction on children. Includes children living with a grandparent or grandparents without a parent present.

7,Includes foster children.

8,Multigenerational households represent all households where there is at least one person who is both the grandparent of a person in the household and the parent of another person in the same household. They also represent all households where there is at least one person who is both the child of a person in the household and the grandchild of another person in the same household. In previous censuses  multigenerational households were only created based on the former definition  not the latter. As a result  there may be small differences in counts for 2011 and 2016 in archived tables.

9,Excludes multigenerational households.

10,Total income - The sum of certain incomes (in cash and  in some circumstances  in kind) of the statistical unit during a specified reference period. The components used to calculate total income vary between:


    *statistical units of social statistical programs such as persons  private households  census families and economic families;
,
    *statistical units of business statistical programs such as enterprises  companies  establishments and locations;
,
    *statistical units of farm statistical programs such as farm operator and farm family.
,

In the context of persons  total income refers to receipts from certain sources  before income taxes and deductions  during a specified reference period.

In the context of census families  total income refers to receipts from certain sources of all of its family members  before income taxes and deductions  during a specified reference period.

In the context of economic families  total income refers to receipts from certain sources of all of its family members  before income taxes and deductions  during a specified reference period.

In the context of households  total income refers to receipts from certain sources of all household members  before income taxes and deductions  during a specified reference period.

The monetary receipts included are those that tend to be of a regular and recurring nature. Receipts that are included as income are:


    *employment income from wages  salaries  tips  commissions and net income from self-employment (for both unincorporated farm and non-farm activities);
,
    *income from investment sources  such as dividends and interest on bonds  accounts  guaranteed investment certificates (GICs) and mutual funds;
,
    *income from employer and personal pension sources  such as private pensions and payments from annuities and registered retirement income funds (RRIFs);
,
    *other regular cash income  such as child support payments received  spousal support payments (alimony) received and scholarships;
,
    *income from government sources  such as social assistance  child benefits  Employment Insurance benefits  Old Age Security benefits  COVID-19 benefits and Canada Pension Plan and Québec Pension Plan benefits and disability income.
,

Receipts excluded from this income definition are:


    *one-time receipts  such as lottery winnings  gambling winnings  cash inheritances  lump-sum insurance settlements and tax-free savings account (TFSA) or registered retirement savings plan (RRSP) withdrawals;
,
    *capital gains because they are not by their nature regular and recurring. It is further assumed that they are more relevant to the concept of wealth than the concept of income;
,
    *employers' contributions to registered pension plans  Canada Pension Plan  Québec Pension Plan and Employment Insurance;
,
    *voluntary inter-household transfers  imputed rent  goods and services produced for barter and goods produced for own consumption.
,

After-tax income - Total income less income taxes of the statistical unit during a specified reference period. Income taxes refers to the sum of federal income taxes  provincial and territorial income taxes  less abatement where applicable. Provincial and territorial income taxes include health care premiums in certain jurisdictions. Abatement reduces the federal income taxes payable by persons residing in Quebec or in certain self-governing Yukon First Nation settlement lands.

Market income - The sum of employment income (wages  salaries and commissions  net self-employment income from farm or non-farm unincorporated business and/or professional practice)  investment income  private retirement income (retirement pensions  superannuation and annuities  including those from registered retirement savings plans [RRSPs] and registered retirement income funds [RRIFs]) and other money income from market sources during the reference period. It is equivalent to total income minus government transfers. It is also referred to as income before transfers and taxes.

Government transfers - All cash benefits received from federal  provincial  territorial or municipal governments during the reference period. It includes:


    *Old Age Security pension  Guaranteed Income Supplement  Allowance or Allowance for the Survivor;
,
    *retirement  disability and survivor benefits from Canada Pension Plan and Québec Pension Plan;
,
    *benefits from Employment Insurance and Québec parental insurance plan;
,
    *child benefits from federal and provincial programs;
,
    *social assistance benefits;
,
    *workers' compensation benefits;
,
    *Canada workers benefit (CWB);
,
    *Goods and services tax credit and harmonized sales tax credit;
,
    *other income from government sources.
,

For the 2021 Census  this includes various benefits from new and existing federal  provincial and territorial government income programs intended to provide financial support to individuals affected by the COVID-19 pandemic and the public health measures implemented to minimize the spread of the virus.

Employment income - All income received as wages  salaries and commissions from paid employment and net self-employment income from farm or non-farm unincorporated business and/or professional practice during the reference period.

For the 2021 Census  the reference period for income data is the calendar year 2020  unless otherwise specified.

Median income - The median income of a specified group is the amount that divides the income distribution of that group into two halves  i.e.  the incomes of half of the units in that group are below the median  while those of the other half are above the median. Median incomes of individuals are calculated for those with income (positive or negative).

11,Total income - The sum of certain incomes (in cash and  in some circumstances  in kind) of the statistical unit during a specified reference period. The components used to calculate total income vary between:


    *statistical units of social statistical programs such as persons  private households  census families and economic families;
,
    *statistical units of business statistical programs such as enterprises  companies  establishments and locations;
,
    *statistical units of farm statistical programs such as farm operator and farm family.
,

In the context of persons  total income refers to receipts from certain sources  before income taxes and deductions  during a specified reference period.

In the context of census families  total income refers to receipts from certain sources of all of its family members  before income taxes and deductions  during a specified reference period.

In the context of economic families  total income refers to receipts from certain sources of all of its family members  before income taxes and deductions  during a specified reference period.

In the context of households  total income refers to receipts from certain sources of all household members  before income taxes and deductions  during a specified reference period.

The monetary receipts included are those that tend to be of a regular and recurring nature. Receipts that are included as income are:


    *employment income from wages  salaries  tips  commissions and net income from self-employment (for both unincorporated farm and non-farm activities);
,
    *income from investment sources  such as dividends and interest on bonds  accounts  guaranteed investment certificates (GICs) and mutual funds;
,
    *income from employer and personal pension sources  such as private pensions and payments from annuities and registered retirement income funds (RRIFs);
,
    *other regular cash income  such as child support payments received  spousal support payments (alimony) received and scholarships;
,
    * income from government sources  such as social assistance  child benefits  Employment Insurance benefits  Old Age Security benefits  COVID-19 benefits and Canada Pension Plan and Québec Pension Plan benefits and disability income.
,

Receipts excluded from this income definition are:


    *one-time receipts  such as lottery winnings  gambling winnings  cash inheritances  lump-sum insurance settlements and tax-free savings account (TFSA) or registered retirement savings plan (RRSP) withdrawals;
,
    *capital gains because they are not by their nature regular and recurring. It is further assumed that they are more relevant to the concept of wealth than the concept of income;
    *employers' contributions to registered pension plans  Canada Pension Plan  Québec Pension Plan and Employment Insurance;
,
    *voluntary inter-household transfers  imputed rent  goods and services produced for barter and goods produced for own consumption.
,

After-tax income - Total income less income taxes of the statistical unit during a specified reference period. Income taxes refers to the sum of federal income taxes  provincial and territorial income taxes  less abatement where applicable. Provincial and territorial income taxes include health care premiums in certain jurisdictions. Abatement reduces the federal income taxes payable by persons residing in Quebec or in certain self-governing Yukon First Nation settlement lands.

Market income - The sum of employment income (wages  salaries and commissions  net self-employment income from farm or non-farm unincorporated business and/or professional practice)  investment income  private retirement income (retirement pensions  superannuation and annuities  including those from registered retirement savings plans [RRSPs] and registered retirement income funds [RRIFs]) and other money income from market sources during the reference period. It is equivalent to total income minus government transfers. It is also referred to as income before transfers and taxes.

Government transfers - All cash benefits received from federal  provincial  territorial or municipal governments during the reference period. It includes:


    *Old Age Security pension  Guaranteed Income Supplement  Allowance or Allowance for the Survivor;
,
    *retirement  disability and survivor benefits from Canada Pension Plan and Québec Pension Plan;
,
    *benefits from Employment Insurance and Québec parental insurance plan;
,
    *child benefits from federal and provincial programs;
,
    *social assistance benefits;
,
    *workers' compensation benefits;
,
    *Canada workers benefit (CWB);
,
    *Goods and services tax credit and harmonized sales tax credit;
,
    *other income from government sources.
,

For the 2021 Census  this includes various benefits from new and existing federal  provincial and territorial government income programs intended to provide financial support to individuals affected by the COVID-19 pandemic and the public health measures implemented to minimize the spread of the virus.

Employment income - All income received as wages  salaries and commissions from paid employment and net self-employment income from farm or non-farm unincorporated business and/or professional practice during the reference period.

For the 2021 Census  the reference period for income data is the calendar year 2020  unless otherwise specified.

Average income of a specified group is calculated by dividing the aggregate income of that group by the number of units in that group. Average incomes of individuals are calculated for those with income (positive or negative).




12,Employment income - All income received as wages  salaries and commissions from paid employment and net self-employment income from farm or non-farm unincorporated business and/or professional practice during the reference period. For the 2021 Census  the reference period for income data is the calendar year 2020  unless otherwise specified.

13,Full-year full-time workers - Persons aged 15 years and over who worked mostly full time (30 hours or more per week) and full year (49 weeks and over per year) in 2020. For more information  see variable work activity in 2020  Dictionary  Census of Population  2021.

14,Median income - The median income of a specified group is the amount that divides the income distribution of that group into two halves  i.e.  the incomes of half of the units in that group are below the median  while those of the other half are above the median. Median incomes of individuals are calculated for those with income (positive or negative).

15,Average income - Average income of a specified group is calculated by dividing the aggregate income of that group by the number of units in that group. Average incomes of individuals are calculated for those with income (positive or negative).

16,Part year or part time workers - Persons aged 15 years and over who worked mostly part time (less than 30 hours per week) or 48 weeks or less during 2020. For more information  see variable work activity in 2020  Dictionary  Census of Population  2021.

17,Composition of total income - The composition of the total income of a population group or a geographic area refers to the relative share of each income source or group of sources  expressed as a percentage of the aggregate total income of that group or area.

For the 2021 Census  the reference period for income data is the calendar year 2020  unless otherwise specified.

18,Market income - The sum of employment income (wages  salaries and commissions  net self-employment income from farm or non-farm unincorporated business and/or professional practice)  investment income  private retirement income (retirement pensions  superannuation and annuities  including those from registered retirement savings plans [RRSPs] and registered retirement income funds [RRIFs]) and other money income from market sources during the reference period. It is equivalent to total income minus government transfers. It is also referred to as income before transfers and taxes.

For the 2021 Census  the reference period for income data is the calendar year 2020  unless otherwise specified.

19,Employment income - All income received as wages  salaries and commissions from paid employment and net self-employment income from farm or non-farm unincorporated business and/or professional practice during the reference period. 

For the 2021 Census  the reference period for income data is the calendar year 2020  unless otherwise specified.

20,Government transfers - All cash benefits received from federal  provincial  territorial or municipal governments during the reference period. It includes:


    *Old Age Security pension  Guaranteed Income Supplement  Allowance or Allowance for the Survivor;
,
    *retirement  disability and survivor benefits from Canada Pension Plan and Québec Pension Plan;
,
    *benefits from Employment Insurance and Québec parental insurance plan;
,
    *child benefits from federal and provincial programs;
,
    *social assistance benefits;
,
    *workers' compensation benefits;
,
    *Canada workers benefit (CWB);
,
    *Goods and services tax credit and harmonized sales tax credit;
,
    *other income from government sources.
,

For the 2021 Census  this includes various benefits from new and existing federal  provincial and territorial government income programs intended to provide financial support to individuals affected by the COVID-19 pandemic and the public health measures implemented to minimize the spread of the virus.

For the 2021 Census  the reference period for income data is the calendar year 2020  unless otherwise specified.

21,Total income - The sum of certain incomes (in cash and  in some circumstances  in kind) of the statistical unit during a specified reference period. The components used to calculate total income vary between:


    *statistical units of social statistical programs such as persons  private households  census families and economic families;
,
    *statistical units of business statistical programs such as enterprises  companies  establishments and locations;
,
    *statistical units of farm statistical programs such as farm operator and farm family.
,

In the context of persons  total income refers to receipts from certain sources  before income taxes and deductions  during a specified reference period.

In the context of census families  total income refers to receipts from certain sources of all of its family members  before income taxes and deductions  during a specified reference period.

In the context of economic families  total income refers to receipts from certain sources of all of its family members  before income taxes and deductions  during a specified reference period.

In the context of households  total income refers to receipts from certain sources of all household members  before income taxes and deductions  during a specified reference period.

The monetary receipts included are those that tend to be of a regular and recurring nature. Receipts that are included as income are:


    *employment income from wages  salaries  tips  commissions and net income from self-employment (for both unincorporated farm and non-farm activities);
,
    *income from investment sources  such as dividends and interest on bonds  accounts  guaranteed investment certificates (GICs) and mutual funds;
,
    *income from employer and personal pension sources  such as private pensions and payments from annuities and registered retirement income funds (RRIFs);
,
    *other regular cash income  such as child support payments received  spousal support payments (alimony) received and scholarships;
,
    *income from government sources  such as social assistance  child benefits  Employment Insurance benefits  Old Age Security benefits  COVID-19 benefits and Canada Pension Plan and Québec Pension Plan benefits and disability income.
,

Receipts excluded from this income definition are:


    *one-time receipts  such as lottery winnings  gambling winnings  cash inheritances  lump-sum insurance settlements and tax-free savings account (TFSA) or registered retirement savings plan (RRSP) withdrawals;
,
    *capital gains because they are not by their nature regular and recurring. It is further assumed that they are more relevant to the concept of wealth than the concept of income;
,
    *employers' contributions to registered pension plans  Canada Pension Plan  Québec Pension Plan and Employment Insurance;
,
    *voluntary inter-household transfers  imputed rent  goods and services produced for barter and goods produced for own consumption.
,

For the 2021 Census  the reference period for income data is the calendar year 2020  unless otherwise specified.

22,After-tax income - After-tax income refers to total income less income taxes of the statistical unit during a specified reference period. Income taxes refers to the sum of federal income taxes  provincial and territorial income taxes  less abatement where applicable. Provincial and territorial income taxes include health care premiums in certain jurisdictions. Abatement reduces the federal income taxes payable by persons residing in Quebec or in certain self-governing Yukon First Nation settlement lands.

For the 2021 Census  the reference period for income data is the calendar year 2020  unless otherwise specified.

23,Total income - The sum of certain incomes (in cash and  in some circumstances  in kind) of the statistical unit during a specified reference period. The components used to calculate total income vary between:


    *statistical units of social statistical programs such as persons  private households  census families and economic families;
,
    *statistical units of business statistical programs such as enterprises  companies  establishments and locations;
,
    *statistical units of farm statistical programs such as farm operator and farm family.
,

In the context of persons  total income refers to receipts from certain sources  before income taxes and deductions  during a specified reference period.

In the context of census families  total income refers to receipts from certain sources of all of its family members  before income taxes and deductions  during a specified reference period.

In the context of economic families  total income refers to receipts from certain sources of all of its family members  before income taxes and deductions  during a specified reference period.

In the context of households  total income refers to receipts from certain sources of all household members  before income taxes and deductions  during a specified reference period.
The monetary receipts included are those that tend to be of a regular and recurring nature. Receipts that are included as income are:


    *employment income from wages  salaries  tips  commissions and net income from self-employment (for both unincorporated farm and non-farm activities);
,
    *income from investment sources  such as dividends and interest on bonds  accounts  guaranteed investment certificates (GICs) and mutual funds;
,
    *income from employer and personal pension sources  such as private pensions and payments from annuities and registered retirement income funds (RRIFs);
,
    *other regular cash income  such as child support payments received  spousal support payments (alimony) received and scholarships;
,
    *income from government sources  such as social assistance  child benefits  Employment Insurance benefits  Old Age Security benefits  Canada Pension Plan and Québec Pension Plan benefits and disability income.
,

Receipts excluded from this income definition are:


    *one-time receipts  such as lottery winnings  gambling winnings  cash inheritances  lump-sum insurance settlements and tax-free savings account (TFSA) or registered retirement savings plan (RRSP) withdrawals;
,
    *capital gains because they are not by their nature regular and recurring. It is further assumed that they are more relevant to the concept of wealth than the concept of income;
,
    *employers' contributions to registered pension plans  Canada Pension Plan  Québec Pension Plan and Employment Insurance;
,
    *voluntary inter-household transfers  imputed rent  goods and services produced for barter and goods produced for own consumption.
,

After-tax income - Total income less income taxes of the statistical unit during a specified reference period. Income taxes refers to the sum of federal income taxes  provincial and territorial income taxes  less abatement where applicable. Provincial and territorial income taxes include health care premiums in certain jurisdictions. Abatement reduces the federal income taxes payable by persons residing in Quebec or in certain self-governing Yukon First Nation settlement lands.

